1, 5810
2, 11530
3, 14830
4, 18835
5, 20220
7, -220
7, -220
8, 4980
9, 10195
10, 15575
11, 17305
12, 23305
13, 29305
14, 35305
15, 41305
16, 47305
17, 53305
19, 65305
19, 65305
21, 77305
21, 77305
22, 83305
23, 89305
24, 95305
26, 107305
26, 107305
27, 113305
28, 119305
29, 125305
30, 131305
31, 137305
32, 143305
33, 149305
34, 155305
35, 161305
36, 167305
38, 179305
38, 179305
40, 191305
40, 191305
41, 197305
42, 203305
43, 209305
44, 215305
46, 227305
46, 227305
47, 233305
48, 239305
49, 245305
50, 251305
51, 257305
52, 263305
53, 269305
54, 275305
55, 281305
56, 287305
57, 293305
58, 299305
59, 305305
60, 311305
61, 317305
62, 323305
63, 329305
64, 330720
65, 335680
66, 341015
67, 345555
68, 351055
69, 357055
70, 363055
71, 369055
72, 375055
73, 381055
74, 387055
75, 393055
76, 399055
77, 405055
78, 411055
79, 417055
80, 423055
81, 429055
82, 435055
83, 441055
85, 453055
85, 453055
86, 459055
87, 465055
88, 471055
89, 477055
90, 483055
91, 489055
92, 495055
93, 501055
94, 507055
95, 513055
96, 519055
97, 525055
98, 531055
99, 537055
100, 543055
101, 549055
102, 555055
103, 561055
104, 567055
105, 573055
106, 579055
107, 585055
108, 591055
109, 597055
110, 603055
111, 609055
112, 615055
113, 621055
114, 627055
115, 633055
117, 645055
117, 645055
118, 651055
119, 657055
120, 663055
121, 669055
122, 675055
124, 687055
124, 687055
125, 693055
126, 699055
127, 705055
128, 711055
129, 717055
130, 723055
132, 735055
132, 735055
133, 741055
134, 747055
135, 753055
136, 759055
137, 765055
139, 777055
139, 777055
140, 783055
141, 789055
142, 795055
143, 801055
144, 805885
145, 811315
146, 816000
147, 820900
148, 826400
149, 832400
150, 838400
152, 850400
152, 850400
153, 856400
154, 862400
155, 868400
156, 874400
157, 880400
158, 886400
160, 898400
160, 898400
161, 904400
162, 910400
163, 916400
164, 922400
165, 925785
166, 931460
167, 936960
168, 942960
169, 948960
170, 954960
171, 960960
172, 966960
173, 972960
174, 978960
175, 984960
176, 990960
177, 996960
178, 1002960
179, 1008960
180, 1014960
181, 1020960
182, 1026960
183, 1032960
184, 1038960
185, 1044960
186, 1050960
187, 1056960
188, 1062960
189, 1068960
190, 1074960
191, 1080960
193, 1092960
193, 1092960
194, 1098960
195, 1104960
197, 1116960
197, 1116960
198, 1122960
199, 1128960
200, 1134960
201, 1140960
202, 1146960
203, 1152960
204, 1158960
205, 1164960
206, 1170960
207, 1176960
208, 1182960
209, 1188960
210, 1194960
211, 1200960
213, 1212960
213, 1212960
214, 1218960
215, 1224960
216, 1230960
217, 1236960
218, 1242960
219, 1248960
220, 1254960
221, 1260960
222, 1266960
223, 1272960
224, 1278960
225, 1284960
226, 1290960
227, 1296960
228, 1302960
229, 1308960
230, 1314960
231, 1320960
232, 1326960
234, 1338960
234, 1338960
235, 1344960
236, 1350960
237, 1356960
238, 1362960
239, 1368960
240, 1374960
241, 1380960
242, 1386960
243, 1392960
244, 1398960
245, 1404960
246, 1410960
247, 1416960
248, 1422960
249, 1428960
250, 1434960
252, 1446960
252, 1446960
254, 1458960
254, 1458960
256, 1470960
256, 1470960
257, 1476960
258, 1482960
259, 1488960
260, 1494960
261, 1500960
262, 1506960
263, 1512960
265, 1524960
265, 1524960
266, 1530960
268, 1542960
268, 1542960
269, 1548960
271, 1560960
271, 1560960
272, 1566960
274, 1578960
274, 1578960
275, 1584960
276, 1590960
277, 1596960
278, 1602960
279, 1608960
280, 1614960
281, 1620960
282, 1626960
283, 1632960
284, 1638960
285, 1644960
286, 1650960
287, 1656960
289, 1668960
289, 1668960
290, 1674960
291, 1680960
292, 1686960
293, 1692960
295, 1704960
295, 1704960
297, 1716960
297, 1716960
299, 1728960
299, 1728960
301, 1740960
301, 1740960
303, 1752960
303, 1752960
304, 1758960
305, 1764960
307, 1776960
307, 1776960
308, 1782960
309, 1788960
310, 1794960
311, 1800960
313, 1812960
313, 1812960
315, 1824960
315, 1824960
316, 1830960
318, 1842960
318, 1842960
319, 1848960
320, 1854960
321, 1860960
322, 1866960
324, 1878960
324, 1878960
325, 1884960
326, 1890960
327, 1896960
328, 1902960
330, 1914960
330, 1914960
331, 1920960
333, 1932960
333, 1932960
334, 1938960
336, 1950960
336, 1950960
337, 1956960
338, 1962960
339, 1966960
340, 1972225
341, 1976735
342, 1982015
343, 1986130
344, 1990050
345, 1995410
346, 1999965
347, 2002445
348, 2003580
349, 2008470
350, 2014055
351, 2018700
352, 2020525
353, 2019005
354, 2022940
355, 2028440
356, 2030735
357, 2035915
358, 2040905
359, 2046905
360, 2051595
361, 2057095
362, 2060010
363, 2065285
364, 2069970
365, 2071955
366, 2076715
367, 2079285
368, 2084785
369, 2089880
370, 2094815
371, 2100035
372, 2100705
373, 2104655
374, 2107045
375, 2112085
376, 2117135
377, 2122255
378, 2122560
379, 2127505
380, 2128525
381, 2133535
382, 2126640
383, 2132640
384, 2138640
385, 2144640
386, 2150640
387, 2156640
388, 2162640
389, 2168640
390, 2174640
392, 2186640
392, 2186640
393, 2192640
394, 2198640
395, 2204640
396, 2210640
397, 2216640
398, 2222640
400, 2234640
400, 2234640
402, 2246640
402, 2246640
403, 2252640
404, 2258640
405, 2264640
407, 2276640
407, 2276640
408, 2282640
409, 2288640
410, 2294640
411, 2300640
412, 2306640
413, 2312640
415, 2324640
415, 2324640
416, 2330640
417, 2336640
418, 2342640
419, 2348640
420, 2354640
421, 2360640
422, 2366640
423, 2372640
424, 2378640
425, 2384640
426, 2390640
427, 2396640
428, 2402640
429, 2408640
430, 2414640
431, 2420640
432, 2425740
433, 2431240
434, 2427840
435, 2432955
436, 2437620
437, 2428885
438, 2421645
439, 2361785
440, 2312710
442, 2141490
442, 2141490
443, 2089660
444, 2094950
446, 1959420
446, 1959420
447, 1908455
448, 1810860
449, 1761155
450, 1650410
451, 1535890
452, 1428555
453, 1300195
454, 1161900
455, 1037865
456, 909550
457, 803155
458, 636420
459, 513110
460, 384020
461, 185990
462, 15565
463, -119285
464, -259855
465, -386080
466, -545320
467, -672475
469, -926225
469, -926225
470, -1081685
471, -1203990
472, -1451765
473, -1657310
474, -1797980
475, -2003120
1, 6000
2, 11910
3, 15680
4, 21180
5, 26680
1, 5785
2, 11095
1, 4585
2, 10585
1, 6000
2, 12000
3, 18000
4, 24000
5, 30000
6, 36000
7, 42000
8, 48000
9, 54000
10, 60000
11, 66000
1, 5840
1, 4080
1, 12000
2, 18000
3, 24000
1, 3735
2, 7635
3, 13135
4, 17840
5, 22500
6, 27285
7, 29475
8, 34755
9, 35835
11, 47835
11, 47835
13, 59835
13, 59835
14, 65835
15, 71835
17, 83835
17, 83835
18, 89835
19, 95835
21, 107835
21, 107835
22, 113835
24, 125835
24, 125835
25, 131835
26, 137835
1, -1870
1, 4795
2, 9330
3, 14055
4, 19345
5, 24830
6, 29410
1, 5895
2, 11395
1, 5000
2, 10705
1, 5405
1, 5845
1, -1965
1, 4590
1, 1280
2, 5180
3, 9860
4, 11715
5, 16535
6, 18340
7, 19830
8, 21940
9, 24430
10, 28130
11, 33525
12, 34845
13, 38350
14, 40585
15, 42980
16, 46910
17, 49175
18, 49930
19, 53865
20, 52440
21, 53885
1, 5705
2, 11085
3, 16575
2, 11750
2, 11750
3, 17750
4, 22675
1, 200
2, 3605
3, 2060
1, 4065
2, 7125
3, 2665
4, 7880
5, 11365
6, 15225
7, 16540
8, 20180
9, 24100
10, 23895
11, 28705
12, 31355
